Gene	Predict	Prob
chr12:110872695-110888216	1	0.8080540895462036
chr20:44330677-44337456	1	0.807966947555542
chr1:116519134-116612675	1	0.8079220652580261
chr3:112021325-112051598	1	0.8075273633003235
chr1:227177566-227506193	1	0.8074386119842529
chr13:49882786-49975678	1	0.8073050379753113
chr13:49882786-49987887	1	0.8073050379753113
chr3:123328896-123339395	1	0.8072881698608398
chr3:123328896-123603179	1	0.8072881698608398
chr17:72199817-72206794	1	0.8072268962860107
chr1:182023705-182030847	1	0.8071082830429077
chr10:15555948-15762334	1	0.8068099021911621
chr11:65343509-65360121	1	0.8067598938941956
chr5:6633553-6674496	1	0.8065264821052551
chr6:36973431-36996845	1	0.804896354675293
chr19:19322767-19363042	1	0.8048203587532043
chr5:7830491-7851246	1	0.8039379715919495
chr10:75434033-75457554	1	0.8038647174835205
chr10:75434033-75490264	1	0.8038647174835205
chr4:671711-675817	1	0.8036447763442993
chr7:108202588-108210212	1	0.8035759329795837
chr16:57462099-57481297	1	0.8030654191970825
chr12:21590589-21624182	1	0.803029477596283
chr21:26957968-26979793	1	0.8026891350746155
chr3:69915375-70017483	1	0.802122950553894
chr12:11090853-11091806	1	0.8020028471946716
chrX:101967376-102008468	1	0.8014388084411621
chrX:101967376-101972661	1	0.8014388084411621
chrX:101967376-101979789	1	0.8014388084411621
chr1:95628775-95699538	1	0.8012252449989319
chr15:55611420-55647846	1	0.7998694181442261
chr12:62860606-62994256	1	0.7996299862861633
chr12:50344524-50352664	1	0.7993707656860352
chr19:1941171-1981336	1	0.7992997765541077
chr1:160799950-160832677	1	0.7990725040435791
chr18:51677978-51751039	1	0.7986077666282654
chr12:30862486-30907448	1	0.7985765337944031
chr14:91580417-91634067	1	0.7985429763793945
chr20:1161214-1166564	1	0.7985080480575562
chr13:113200796-113242499	1	0.7984265089035034
chr19:38826470-38861583	1	0.7981970310211182
chrX:131503343-131573718	1	0.7980907559394836
chrX:131503343-131547603	1	0.7980907559394836
chrX:131503343-131547636	1	0.7980907559394836
chr21:47581074-47604373	1	0.7980421185493469
chr5:87972036-88018648	1	0.7975223660469055
chr12:89913190-89919824	1	0.7973849177360535
chr12:89913190-89918573	1	0.7973849177360535
chr12:89913190-89920039	1	0.7973849177360535
chr13:112976881-112985539	1	0.7973662614822388
chr17:39253234-39254394	1	0.7967379689216614
chr6:28058585-28063493	1	0.7959368824958801
chr1:201489032-201489720	1	0.795640766620636
chr11:5152922-5153872	1	0.7948821783065796
chr5:137419581-137427230	1	0.7948384881019592
chr7:4169317-4308631	1	0.7945773601531982
chr14:74398979-74416797	1	0.7940406203269958
chr14:62229138-62263146	1	0.7939941883087158
chr6:17281592-17294099	1	0.7939655184745789
chr11:112355068-112358559	1	0.7939550876617432
chr5:152870084-153193429	1	0.79295414686203
chr17:7590747-7606820	1	0.7927610278129578
chr10:60144903-60158990	1	0.7915765047073364
chr9:33921691-34048885	1	0.7915259599685669
chr9:33921691-34048947	1	0.7915259599685669
chr11:14526422-14541991	1	0.7914546728134155
chr11:14526422-14665180	1	0.7914546728134155
chr19:45312316-45324678	1	0.7910259366035461
chr9:34179041-34252521	1	0.7901768088340759
chrX:107398844-107682688	1	0.7898129224777222
chrX:107398844-107681652	1	0.7898129224777222
chr6:5004050-5240729	1	0.7897582054138184
chr6:5004050-5043823	1	0.7897582054138184
chr8:94929175-94938296	1	0.7895392775535583
chr3:44690224-44702283	1	0.7893365621566772
chrX:71401526-71483814	1	0.7887062430381775
chr8:131094984-131097014	1	0.788434624671936
chr9:4598316-4662223	1	0.7883646488189697
chr9:19053139-19102902	1	0.7873519062995911
chrX:48932101-48937546	1	0.7871232032775879
chr15:64208343-64338684	1	0.7857770323753357
chr5:177558015-177577569	1	0.7852680683135986
chr11:77726761-77757237	1	0.7848020792007446
chr11:77726761-77790908	1	0.7848020792007446
chr11:77726761-77734322	1	0.7848020792007446
chr8:23145621-23153792	1	0.7845860123634338
chr16:14164919-14247062	1	0.7842751145362854
chr5:177436198-177474656	1	0.7839332818984985
chr16:28722738-28747050	1	0.782980740070343
chr15:57592563-57599967	1	0.7803908586502075
chr19:37178514-37212238	1	0.7801589369773865
chr16:75748029-75760388	1	0.7798952460289001
chr5:56469886-56560500	1	0.7797223925590515
chr5:172386463-172396774	1	0.7797064185142517
chr6:41651716-41703265	1	0.7793518304824829
chr6:41651716-41702798	1	0.7793518304824829
chr6:41651716-41703961	1	0.7793518304824829
chr6:41651716-41703346	1	0.7793518304824829
chr6:41651716-41702139	1	0.7793518304824829
chr3:151151282-151158568	1	0.778958261013031
chr18:20715727-20840434	1	0.7787941098213196
chr3:49721380-49726196	1	0.778232216835022
chr15:44957930-44969086	1	0.7778403759002686
chr7:143771313-143772245	1	0.777694046497345
chr6:163759374-163768065	1	0.7774267792701721
chr5:152871732-153193429	1	0.7773230075836182
chr9:116327337-116360018	1	0.777265191078186
chr11:48327775-48328704	1	0.7772524952888489
chrX:48660474-48683382	1	0.776979386806488
chrX:48660474-48673261	1	0.776979386806488
chrX:48660474-48665367	1	0.776979386806488
chr3:122399686-122449687	1	0.7766331434249878
chr16:70349543-70380650	1	0.7762559056282043
chr17:43268298-43299132	1	0.7761725783348083
chr22:44220389-44258393	1	0.7756245136260986
chr2:122407565-122409114	1	0.7742594480514526
chr1:68167158-68299150	1	0.7740673422813416
chr15:73735505-73852353	1	0.7739152312278748
chr19:18988718-19007536	1	0.7737574577331543
chrX:79277742-79287268	1	0.7736144661903381
chr3:44473199-44519162	1	0.7734842300415039
chr17:7143327-7145768	1	0.7734361886978149
chr11:10329860-10452220	1	0.7731638550758362
chr19:12847920-12859137	1	0.7730422616004944
chr21:44337361-44345708	1	0.7728502154350281
chr5:177611507-177614372	1	0.7722500562667847
chr11:417938-442011	1	0.7720403075218201
chr17:76170160-76183285	1	0.7711306810379028
chr9:131181439-131199630	1	0.7710702419281006
chr6:76092902-76168615	1	0.7710296511650085
chr18:70501269-70535222	1	0.7709496021270752
chr18:70501269-70532921	1	0.7709496021270752
chr12:13690271-14133290	1	0.7706774473190308
chr3:3168624-3190706	1	0.7686629891395569
chr3:3168624-3172350	1	0.7686629891395569
chr3:3168624-3195119	1	0.7686629891395569
chr10:48324788-48332197	1	0.7686496376991272
chr7:99564353-99573654	1	0.7682878971099854
chr12:27058116-27090914	1	0.7681006193161011
chr5:53751529-53752207	1	0.7676510214805603
chr11:64008604-64011607	1	0.7675845623016357
chr17:7239848-7254796	1	0.767484724521637
chr2:220492352-220506693	1	0.7674578428268433
chr2:198256698-198299817	1	0.7674463987350464
chr7:142605267-142630843	1	0.7672860622406006
chr13:21547176-21635725	1	0.7671675086021423
chr1:201349961-201368452	1	0.7669802308082581
chr5:41142248-41213634	1	0.7667912244796753
chr5:41142248-41261571	1	0.7667912244796753
chr12:109273868-109294819	1	0.7666856050491333
chr5:88014058-88199922	1	0.76652991771698
chr5:88014058-88119744	1	0.76652991771698
chr5:88014058-88180353	1	0.76652991771698
chr5:88014058-88179001	1	0.76652991771698
chr17:47366592-47439612	1	0.7651382088661194
chr1:45249257-45253842	1	0.7647271752357483
chr20:48807120-48809227	1	0.764134407043457
chr12:120123596-120315124	1	0.7639405131340027
chr7:75508352-75518244	1	0.7635403275489807
chr6:16735226-16761691	1	0.7635354399681091
chr20:32580294-32582173	1	0.7627094388008118
chr4:952675-967357	1	0.7627026438713074
chr15:23684185-23692390	1	0.7623233795166016
chr12:122710989-122713339	1	0.7622385025024414
chr8:142443929-142517330	1	0.7613709568977356
chr9:66490072-66494170	1	0.7611579895019531
chr6:144185611-144259480	1	0.7610865831375122
chr10:122521324-122610691	1	0.7600697875022888
chr5:122110691-122170234	1	0.7586261034011841
chr1:212537270-212588228	1	0.7584922909736633
chr2:69172364-69180025	1	0.7584872841835022
chr11:64009417-64011604	1	0.7582913637161255
chr10:85980327-85985300	1	0.7568551898002625
chr4:69049847-69083798	1	0.7566115856170654
chr1:31984036-31989846	1	0.7564643025398254
chr6_cox_hap2:1713911-1805917	1	0.7563472390174866
chr9:129567319-129600487	1	0.7562692165374756
chr16:30107751-30116777	1	0.756035327911377
chr4:190580760-190582640	1	0.7553335428237915
chr6:27100817-27101314	1	0.7549881339073181
chr11:450279-491399	1	0.7548493146896362
chr12:125431372-125473677	1	0.754531979560852
chr1:152078793-152087930	1	0.7544171810150146
chr5:2752007-2754489	1	0.753980815410614
chr5:2752007-2758692	1	0.753980815410614
chr5:176561230-176727214	1	0.7539094090461731
chrX:51075083-51080377	1	0.7538958191871643
chr17:8706040-8770991	1	0.7530598640441895
chr20:33873534-33880228	1	0.7528931498527527
chr19:12786531-12792694	1	0.752798855304718
chr19:12786531-12792025	1	0.752798855304718
chr17:41924544-41935128	1	0.751981794834137
chr17:41924544-41935602	1	0.751981794834137
chr17:41924544-41941007	1	0.751981794834137
chr19:36606672-36616843	1	0.7514237761497498
chr15:100330361-100347132	1	0.7513499855995178
chr19:37176341-37178351	1	0.7507897615432739
chr7:123485223-123517535	1	0.7507891654968262
chr19:40972908-41082370	1	0.750298023223877
chr16:2089821-2097835	1	0.7500298023223877
chr5:167956310-167957639	1	0.749701738357544
chr1:161691334-161697933	1	0.7496778964996338
chr18:47088427-47125554	1	0.749645471572876
chrX:69509954-69640736	1	0.7495795488357544
chr15:72577068-72612287	1	0.7493138313293457
chr20:6748333-6760893	1	0.749239981174469
chr6:76166106-76203516	1	0.7490310668945312
chr7:29034847-29235067	1	0.7490034699440002
chr7:29034847-29186153	1	0.7490034699440002
chr6:119280994-119470358	1	0.7487328052520752
chr5:176734211-176738899	1	0.7482091784477234
chr15:41601471-41624789	1	0.7475422620773315
chr12:75433858-75603619	1	0.7472317814826965
chr12:75433858-75603528	1	0.7472317814826965
chr10:12391546-12868463	1	0.7471137642860413
chr10:12391546-12877545	1	0.7471137642860413
chr2:203684329-203693957	1	0.7465088367462158
chr20:1876053-1921238	1	0.7463151812553406
chr2:95426673-95522820	1	0.7460441589355469
chr3:162895031-163021089	1	0.7457410097122192
chr13:50571178-50592603	1	0.7455776333808899
chr12:3186521-3395730	1	0.7454195022583008
chr1:248524883-248525929	1	0.7450752258300781
chr10:50572111-50604135	1	0.7446083426475525
chr19:57999118-58006040	1	0.7442039847373962
chr19:57999118-58007466	1	0.7442039847373962
chr1:193028742-193060349	1	0.7437593340873718
chrX:108866929-108868401	1	0.743331789970398
chr6:150070877-150132557	1	0.7432026863098145
chr11:130542851-130587247	1	0.741619884967804
chr2:3642422-3692234	1	0.741344153881073
chr21:47744070-47865682	1	0.7406156063079834
chr4:79697504-79801123	1	0.7404757142066956
chr1:203148059-203155832	1	0.7401201725006104
chrX:3803316-3838783	1	0.7399689555168152
chr18:21269417-21376117	1	0.7397975921630859
chr18:21269417-21536186	1	0.7397975921630859
chr18:21269417-21353798	1	0.7397975921630859
chr22:21636786-21638667	1	0.7392674088478088
chr10:75545382-75561556	1	0.7377402186393738
chr3:157261101-157287690	1	0.7375173568725586
chr10:64099347-64134886	1	0.7368401885032654
chr5:68665645-68710628	1	0.7367127537727356
chr16:20042807-20085100	1	0.7366869449615479
chr18:43195441-43263653	1	0.7366853356361389
chr6_mcf_hap5:2547503-2553759	1	0.7366179823875427
chr6_dbb_hap3:2462677-2468882	1	0.7366179823875427
chr6_cox_hap2:2680310-2686515	1	0.7366179823875427
chr6_ssto_hap7:2500482-2506687	1	0.7366179823875427
chr4:119551084-119556180	1	0.7362625598907471
chr17:40962152-40976300	1	0.7361794710159302
chr21:30449435-30548208	1	0.7357711791992188
chr21:30449435-30482112	1	0.7357711791992188
chr2:201645218-201676893	1	0.7354847192764282
chr11:4470525-4471591	1	0.7352969646453857
chr17:9729241-9795416	1	0.7352501153945923
chr6_ssto_hap7:4776972-4777264	1	0.7351025342941284
chr2:24714123-24993570	1	0.7350162863731384
chr6:26184024-26184458	1	0.7346399426460266
chr1:68894505-68915637	1	0.734504222869873
chr15:73612200-73661299	1	0.733941912651062
chr1:42896001-42921938	1	0.7338796854019165
chr2:207139387-207179150	1	0.733828604221344
chr13:102373205-103054382	1	0.7336776256561279
chr13:102373205-102970054	1	0.7336776256561279
chr1:215178885-215410433	1	0.7335686087608337
chr18:61304493-61311490	1	0.7330595254898071
chr19:49871962-49891338	1	0.7330519556999207
chr21:47608360-47648738	1	0.732997477054596
chr1:235626772-235667752	1	0.7325305342674255
chr3:10857913-10875485	1	0.7318602800369263
chr3:10857913-10982400	1	0.7318602800369263
chr16:9449445-9501950	1	0.731536328792572
chr3:197395738-197463775	1	0.7311195731163025
chr3:197395738-197463797	1	0.7311195731163025
chr3:197395738-197476570	1	0.7311195731163025
chr5:137841782-137877400	1	0.7304952144622803
chr4:8271481-8298251	1	0.730383038520813
chr4:8271481-8308825	1	0.730383038520813
chr19:42364325-42376993	1	0.7302895188331604
chr19:6135644-6193114	1	0.7296579480171204
chr6:3064201-3115421	1	0.7295509576797485
chr16:29789577-29794294	1	0.7293640971183777
chr9:112542478-112934791	1	0.7287367582321167
chr1:38147242-38156201	1	0.7281813621520996
chr1:38147242-38157914	1	0.7281813621520996
chr20:850543-896977	1	0.7281174063682556
chr11:101918168-101955285	1	0.727850079536438
chr11:101918168-101946842	1	0.727850079536438
chr15:93586636-93617216	1	0.7277547717094421
chr15:93586636-93616939	1	0.7277547717094421
chr11:93463360-93474703	1	0.7275387644767761
chr1:214098092-214099996	1	0.7274692058563232
chr12:48577427-48579709	1	0.727332353591919
chr4:154631312-154681176	1	0.7270165681838989
chr2:115919513-116602326	1	0.7270013689994812
chr5:149737260-149764201	1	0.7268748879432678
chr5:149737260-149779856	1	0.7268748879432678
chr3:50306593-50314602	1	0.7262059450149536
chr1:24069856-24088549	1	0.7256511449813843
chr2:72356367-72374991	1	0.7256458401679993
chr17:56597617-56621689	1	0.7254718542098999
chr11:494512-506821	1	0.7252202033996582
chr8:7682694-7686575	1	0.7249032258987427
chr2:42576478-42588357	1	0.7241941690444946
chr4:74919755-74921116	1	0.7241811752319336
chr1:33611000-33647644	1	0.723970890045166
chr4:77356382-77704405	1	0.723481297492981
chr1:178818670-178840212	1	0.7234808206558228
chr9:139924626-139926540	1	0.7222610116004944
chr13:49794474-49796513	1	0.7213423848152161
chr12:133494892-133532892	1	0.7212105393409729
chr20:45981305-45983376	1	0.7207067012786865
chr16:56685798-56687116	1	0.7202188968658447
chr2:228844671-229046403	1	0.7196710705757141
chr3:186756506-186796341	1	0.7196563482284546
chr8:64681988-64698054	1	0.7194695472717285
chr2:201773700-201828383	1	0.7191726565361023
chr1:156252704-156262234	1	0.7191423177719116
chr21:47721044-47743813	1	0.7188912630081177
chr21:47721044-47743784	1	0.7188912630081177
chr2:38893256-38961907	1	0.7176345586776733
chr3:151468967-151645963	1	0.7156643867492676
chr1:234893366-234895803	1	0.7150233387947083
chr19:31765851-31840342	1	0.7147347331047058
chr20:56072224-56099923	1	0.7145524024963379
chr20:56072224-56100708	1	0.7145524024963379
chr16:19421861-19510434	1	0.714450478553772
chr5:138723156-138725602	1	0.7143283486366272
chr9:79013515-79014954	1	0.7132135033607483
chrX:48367380-48379196	1	0.7127590179443359
chr9:103064366-103115224	1	0.712517261505127
chr2:122513227-122525428	1	0.7124305367469788
chr10:103113790-103317078	1	0.712052583694458
chr1:59762766-60165066	1	0.7117794156074524
chr1:59762766-60228399	1	0.7117794156074524
chr7:92861653-92990435	1	0.7116299271583557
chr4:113970570-114304896	1	0.711329460144043
chr17:21904062-21913070	1	0.711289644241333
chr11:110066286-110167437	1	0.7109227180480957
chr11:110066286-110167339	1	0.7109227180480957
chr10:127371812-127398246	1	0.7100427150726318
chr13:75858800-76056304	1	0.7099490165710449
chr6:33246885-33257016	1	0.7097057104110718
chr6_cox_hap2:4690695-4700830	1	0.7097057104110718
chr6_dbb_hap3:4528207-4538342	1	0.7097057104110718
chr6_mcf_hap5:4720659-4730760	1	0.7097057104110718
chr13:96131698-96186164	1	0.7094848155975342
chr1:64014651-64016307	1	0.7088253498077393
chrY:20891768-20901083	1	0.7079521417617798
chr6:41039240-41040095	1	0.7065138220787048
chr4:85414436-85419387	1	0.7059932947158813
chr9:114324847-114361927	1	0.7059637308120728
chr6:29691211-29695073	1	0.7054457068443298
chr6:46761126-46807515	1	0.7053505778312683
chr17:3336164-3337135	1	0.7049645185470581
chr6:49779253-49788216	1	0.7041468024253845
chr17:46048322-46059152	1	0.7036598324775696
chr2:98286206-98319529	1	0.7027236819267273
chr16:29817445-29822485	1	0.702617883682251
chr12:132629002-132637013	1	0.7013504505157471
chr20:36531529-36573747	1	0.6992164850234985
chr2:202352144-202483901	1	0.6985292434692383
chr19:33864615-33873592	1	0.6981926560401917
chr2:78772657-78793210	1	0.6979431509971619
chr18:35098242-35145761	1	0.6974778175354004
chr7:5938364-5966181	1	0.6973845362663269
chr1:113615820-113674882	1	0.6968229413032532
chr18:70409549-70535222	1	0.6967630982398987
chr4:144434855-144478639	1	0.6963264346122742
chr6:160183077-160200144	1	0.6958670616149902
chr19:982928-994556	1	0.69541996717453
chr3:45430068-45590899	1	0.6953959465026855
chr3:186951870-187009810	1	0.6953033804893494
chr3:186951870-187009525	1	0.6953033804893494
chr2:27650657-27665124	1	0.6952986717224121
chr1:155658882-155708800	1	0.694833517074585
chr10:47177221-47181688	1	0.6937084197998047
chr21:46494966-46646478	1	0.6935890913009644
chr13:111766966-111958081	1	0.6928393840789795
chr13:111766966-111947542	1	0.6928393840789795
chr17:19250263-19266036	1	0.6928393244743347
chr6:113944737-113971277	1	0.6926790475845337
chr17_ctg5_hap1:391583-462618	1	0.6922793984413147
chr17_ctg5_hap1:391583-444217	1	0.6922793984413147
chr17_ctg5_hap1:391583-423757	1	0.6922793984413147
chr7:2514772-2516017	1	0.6920704245567322
chrX:150565067-150577836	1	0.6917328238487244
chr16:31094745-31100130	1	0.6913573741912842
chr16:72118756-72127519	1	0.6913050413131714
chr16:72118756-72127768	1	0.6913050413131714
chr16:72118756-72128277	1	0.6913050413131714
chr19:41768462-41813692	1	0.691281795501709
chr2:190634993-190649065	1	0.6911073923110962
chr17:58499850-58508787	1	0.6909226775169373
